Movie_Name,rank,vizinho,sim
"Other Sister, The (1999)",2,Forces of Nature (1999),0.2504470646381378
"Other Sister, The (1999)",3,Stepmom (1998),0.2334521859884262
"Other Sister, The (1999)",4,Never Been Kissed (1999),0.21032516658306122
"Other Sister, The (1999)",5,Blast from the Past (1999),0.20957086980342865
"Other Sister, The (1999)",6,"Object of My Affection, The (1998)",0.20314165949821472
"Other Sister, The (1999)",7,My Best Friend's Wedding (1997),0.20090487599372864
"Other Sister, The (1999)",8,Practical Magic (1998),0.19535695016384125
"Other Sister, The (1999)",9,Message in a Bottle (1999),0.19503800570964813
"Other Sister, The (1999)",10,Where the Heart Is (2000),0.19390754401683807
"Other Woman, The (2009)",1,All Good Things (2010),0.18265141546726227
"Other Woman, The (2009)",2,Brothers (2009),0.14467699825763702
"Other Woman, The (2009)",3,Last Night (2010),0.14372730255126953
"Other Woman, The (2009)",4,Mother and Child (2009),0.14263460040092468
"Other Woman, The (2009)",5,Conviction (2010),0.1420237123966217
"Other Woman, The (2009)",6,The Longest Week (2014),0.1406387984752655
"Other Woman, The (2009)",7,Serious Moonlight (2009),0.1403927505016327
"Other Woman, The (2009)",8,Wildlike (2015),0.14038479328155518
"Other Woman, The (2009)",9,Country Strong (2010),0.13756343722343445
"Other Woman, The (2009)",10,Fireflies in the Garden (2008),0.13697531819343567
"Other Woman, The (2014)",1,Blended (2014),0.3354722261428833
"Other Woman, The (2014)",2,Just Go with It (2011),0.3136449456214905
"Other Woman, The (2014)",3,The DUFF (2015),0.30286410450935364
"Other Woman, The (2014)",4,Life as We Know It (2010),0.302215576171875
"Other Woman, The (2014)",5,"Vow, The (2012)",0.297590434551239
"Other Woman, The (2014)",6,"Proposal, The (2009)",0.29552069306373596
"Other Woman, The (2014)",7,This Means War (2012),0.2942218780517578
"Other Woman, The (2014)",8,"Ugly Truth, The (2009)",0.29146724939346313
"Other Woman, The (2014)",9,We're the Millers (2013),0.29126858711242676
"Other Woman, The (2014)",10,What's Your Number? (2011),0.2828429937362671
"Other, The (1972)",1,Mystery of the Wax Museum (1933),0.2888662815093994
"Other, The (1972)",2,Bedlam (1946),0.26479873061180115
"Other, The (1972)",3,"Haunted Palace, The (1963)",0.2506546080112457
"Other, The (1972)",4,Blacula (1972),0.2464616447687149
"Other, The (1972)",5,God told Me To (1976),0.23873619735240936
"Other, The (1972)",6,Sisters (1973),0.23768384754657745
"Other, The (1972)",7,Dracula (1979),0.23215273022651672
"Other, The (1972)",8,Frogs (1972),0.23009876906871796
"Other, The (1972)",9,"Sentinel, The (1977)",0.2300812155008316
"Other, The (1972)",10,Images (1972),0.22987394034862518
OtherLife (2017),1,Somnio (2016),0.3040204346179962
OtherLife (2017),2,Synchronicity (2015),0.2570830285549164
OtherLife (2017),3,ARQ (2016),0.22371001541614532
OtherLife (2017),4,The Discovery (2017),0.20303672552108765
OtherLife (2017),5,Tau,0.20067639648914337
OtherLife (2017),6,Uncanny (2015),0.18297114968299866
OtherLife (2017),7,Radius (2017),0.17081032693386078
OtherLife (2017),8,Anon (2018),0.16631220281124115
OtherLife (2017),9,The Cloverfield Paradox (2018),0.16254590451717377
OtherLife (2017),10,Orbiter 9 (2017),0.1621493697166443
"Others, The (2001)",1,"Ring, The (2002)",0.4827001392841339
"Others, The (2001)",2,Signs (2002),0.4272966682910919
"Others, The (2001)",3,"Sixth Sense, The (1999)",0.40704870223999023
"Others, The (2001)",4,Unbreakable (2000),0.40340766310691833
"Others, The (2001)",5,Minority Report (2002),0.40320515632629395
"Others, The (2001)",6,Panic Room (2002),0.40152519941329956
"Others, The (2001)",7,Memento (2000),0.3936016857624054
"Others, The (2001)",8,28 Days Later (2002),0.3880581557750702
"Others, The (2001)",9,Identity (2003),0.3876596689224243
"Others, The (2001)",10,Sleepy Hollow (1999),0.3842437267303467
Ouija (2014),1,Ouija: Origin of Evil (2016),0.3248014450073242
Ouija (2014),2,Annabelle (2014),0.30390408635139465
Ouija (2014),3,Deliver Us from Evil (2014),0.2980234920978546
Ouija (2014),4,Sinister 2 (2015),0.28378981351852417
Ouija (2014),5,Poltergeist (2015),0.27864646911621094
Ouija (2014),6,Insidious: Chapter 3 (2015),0.26972725987434387
Ouija (2014),7,The Boy (2016),0.2687956690788269
Ouija (2014),8,Rings (2017),0.2685750424861908
Ouija (2014),9,The Vatican Tapes (2015),0.2620055377483368
Ouija (2014),10,Insidious: Chapter 2 (2013),0.2615358233451843
Ouija: Origin of Evil (2016),1,Lights Out (2016),0.39091119170188904
Ouija: Origin of Evil (2016),2,The Autopsy of Jane Doe (2016),0.3753521740436554
Ouija: Origin of Evil (2016),3,The Conjuring 2 (2016),0.3662686049938202
Ouija: Origin of Evil (2016),4,Insidious: Chapter 3 (2015),0.3448964059352875
Ouija: Origin of Evil (2016),5,Annabelle: Creation (2017),0.33840057253837585
Ouija: Origin of Evil (2016),6,Ouija (2014),0.3248014450073242
Ouija: Origin of Evil (2016),7,Insidious: Chapter 2 (2013),0.32029956579208374
Ouija: Origin of Evil (2016),8,The Boy (2016),0.31501492857933044
Ouija: Origin of Evil (2016),9,Oculus (2013),0.31412261724472046
Ouija: Origin of Evil (2016),10,Jessabelle (2014),0.3074745237827301
Our Brand Is Crisis (2015),1,Rock the Kasbah (2015),0.23907215893268585
Our Brand Is Crisis (2015),2,Truth (2015),0.19660405814647675
Our Brand Is Crisis (2015),3,Ricki and the Flash (2015),0.18248270452022552
Our Brand Is Crisis (2015),4,Thanks for Sharing (2012),0.1804736703634262
Our Brand Is Crisis (2015),5,The Finest Hours (2016),0.1801588386297226
Our Brand Is Crisis (2015),6,Denial (2016),0.16732683777809143
Our Brand Is Crisis (2015),7,A Walk in the Woods (2015),0.16578643023967743
Our Brand Is Crisis (2015),8,The Hollars (2016),0.1646597683429718
Our Brand Is Crisis (2015),9,Whiskey Tango Foxtrot (2016),0.16463305056095123
Our Brand Is Crisis (2015),10,Secret in Their Eyes (2015),0.16419024765491486
Our Hospitality (1923),1,Seven Chances (1925),0.49189963936805725
Our Hospitality (1923),2,"Steamboat Bill, Jr. (1928)",0.47571802139282227
Our Hospitality (1923),3,Sherlock Jr. (1924),0.4568895995616913
Our Hospitality (1923),4,"Navigator, The (1924)",0.448055237531662
Our Hospitality (1923),5,College (1927),0.4001110792160034
Our Hospitality (1923),6,"Cameraman, The (1928)",0.3689752221107483
Our Hospitality (1923),7,Safety Last! (1923),0.36454975605010986
Our Hospitality (1923),8,"Atalante, L' (1934)",0.3520883619785309
Our Hospitality (1923),9,Sunrise: A Song of Two Humans (1927),0.3418286144733429
Our Hospitality (1923),10,"Last Laugh, The (Letzte Mann, Der) (1924)",0.33681321144104004
Our Idiot Brother (2011),1,"Jeff, Who Lives at Home (2012)",0.32479622960090637
Our Idiot Brother (2011),2,This Is 40 (2012),0.30668091773986816
Our Idiot Brother (2011),3,"Five-Year Engagement, The (2012)",0.2909615635871887
Our Idiot Brother (2011),4,Wanderlust (2012),0.2851930558681488
Our Idiot Brother (2011),5,Everything Must Go (2010),0.2688145637512207
Our Idiot Brother (2011),6,Young Adult (2011),0.2683095335960388
Our Idiot Brother (2011),7,30 Minutes or Less (2011),0.26007968187332153
Our Idiot Brother (2011),8,Dinner for Schmucks (2010),0.2571982145309448
Our Idiot Brother (2011),9,Cedar Rapids (2011),0.251947820186615
Our Idiot Brother (2011),10,"I Love You, Man (2009)",0.2518986761569977
Our Kind of Traitor (2016),1,Truth (2015),0.2256256639957428
Our Kind of Traitor (2016),2,Bastille Day (2016),0.20531167089939117
Our Kind of Traitor (2016),3,Beirut (2018),0.2009654939174652
Our Kind of Traitor (2016),4,Black Sea (2015),0.19267450273036957
Our Kind of Traitor (2016),5,The Exception (2017),0.19241081178188324
Our Kind of Traitor (2016),6,The Connection (2014),0.18192516267299652
Our Kind of Traitor (2016),7,A Most Wanted Man (2014),0.18126387894153595
Our Kind of Traitor (2016),8,Eye in the Sky (2016),0.17895984649658203
Our Kind of Traitor (2016),9,The Trust (2016),0.17548197507858276
Our Kind of Traitor (2016),10,Unlocked (2017),0.17508742213249207
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",1,L.I.E. (2001),0.18916438519954681
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",2,Liam (2000),0.18282853066921234
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",3,"Deep End, The (2001)",0.17747138440608978
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",4,Innocence (2000),0.17533618211746216
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",5,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",0.17184624075889587
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",6,"Day I Became a Woman, The (Roozi khe zan shodam) (2000)",0.17026731371879578
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",7,Last Orders (2001),0.1675337255001068
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",8,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",0.16347946226596832
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",9,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)",0.16078445315361023
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",10,Flight of the Red Balloon (2007),0.16050924360752106
Our Little Sister (2015),1,After the Storm (2016),0.3611055314540863
Our Little Sister (2015),2,Still Walking (Aruitemo aruitemo) (2008),0.25713640451431274
Our Little Sister (2015),3,I Wish (Kiseki) (2011),0.25512269139289856
Our Little Sister (2015),4,Sweet Red Bean Paste (2015),0.24677523970603943
Our Little Sister (2015),5,The Age of Shadows (2016),0.21095678210258484
Our Little Sister (2015),6,Shoplifters (2018),0.18914563953876495
Our Little Sister (2015),7,Graduation (2016),0.18851687014102936
Our Little Sister (2015),8,The Other Side Of Hope (2017),0.18247298896312714
Our Little Sister (2015),9,Mustang (2015),0.17689740657806396
Our Little Sister (2015),10,In This Corner of the World (2016),0.16179999709129333
Our Man Flint (1965),1,In Like Flint (1967),0.6559197902679443
Our Man Flint (1965),2,Rollerball (1975),0.2583313286304474
Our Man Flint (1965),3,"President's Analyst, The (1967)",0.2562049329280853
Our Man Flint (1965),4,Outland (1981),0.24615654349327087
Our Man Flint (1965),5,Casino Royale (1967),0.23974576592445374
Our Man Flint (1965),6,Time After Time (1979),0.23731887340545654
Our Man Flint (1965),7,"Russians Are Coming, the Russians Are Coming, The (1966)",0.23707044124603271
Our Man Flint (1965),8,Robin and Marian (1976),0.23662999272346497
Our Man Flint (1965),9,How to Murder Your Wife (1965),0.23317916691303253
Our Man Flint (1965),10,"Oh, God! (1977)",0.23113462328910828
Our Man in Havana (1959),1,"Westerner, The (1940)",0.2344890832901001
Our Man in Havana (1959),2,"Fallen Idol, The (1948)",0.22423096001148224
Our Man in Havana (1959),3,Hail the Conquering Hero (1944),0.2238362431526184
Our Man in Havana (1959),4,Ball of Fire (1941),0.22341959178447723
Our Man in Havana (1959),5,"Miracle of Morgan's Creek, The (1944)",0.21985818445682526
Our Man in Havana (1959),6,"Naked Spur, The (1953)",0.2162782996892929
Our Man in Havana (1959),7,Thieves' Highway (1949),0.21585577726364136
Our Man in Havana (1959),8,"Train, The (1964)",0.2139868289232254
Our Man in Havana (1959),9,Captains Courageous (1937),0.21233296394348145
Our Man in Havana (1959),10,Drums Along the Mohawk (1939),0.2083580493927002
Our Music (Notre musique) (2004),1,In Praise of Love (Éloge de l'amour) (2001),0.30056020617485046
Our Music (Notre musique) (2004),2,Godard's Passion (Passion) (1982),0.2779863476753235
Our Music (Notre musique) (2004),3,"Little Soldier, The (Petit soldat, Le) (1963)",0.2691960334777832
Our Music (Notre musique) (2004),4,"Woman Is a Woman, A (femme est une femme, Une) (1961)",0.24910707771778107
Our Music (Notre musique) (2004),5,"Chinoise, La (1967)",0.22418127954006195
Our Music (Notre musique) (2004),6,Still Life (Sanxia haoren) (2006),0.22411754727363586
Our Music (Notre musique) (2004),7,Made in U.S.A. (1966),0.22256800532341003
Our Music (Notre musique) (2004),8,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),0.2182713896036148
Our Music (Notre musique) (2004),9,Weekend (a.k.a. Le Week-end) (Week End) (1967),0.21401479840278625
Our Music (Notre musique) (2004),10,Pierrot le fou (1965),0.21168667078018188
Our Song (2000),1,"Police, Adjective (Politist, adj.) (2009)",0.22579728066921234
Our Song (2000),2,"Day I Became a Woman, The (Roozi khe zan shodam) (2000)",0.20907779037952423
Our Song (2000),3,Vincere (2009),0.1937449425458908
Our Song (2000),4,"Murderous Maids (Blessures assassines, Les) (2000)",0.18329867720603943
Our Song (2000),5,Chunhyang (2000),0.1832829713821411
Our Song (2000),6,Last Orders (2001),0.1800665259361267
Our Song (2000),7,Mutual Appreciation (2005),0.1780576854944229
Our Song (2000),8,Ballast (2008),0.17761018872261047
Our Song (2000),9,Old Joy (2006),0.173349991440773
Our Song (2000),10,Chop Shop (2007),0.17282143235206604
Our Souls at Night (2017),1,"Juliet, Naked (2018)",0.16731694340705872
Our Souls at Night (2017),2,Borg vs McEnroe (2017),0.15415968000888824
Our Souls at Night (2017),3,Quartet (2012),0.15371643006801605
Our Souls at Night (2017),4,The Wife (2017),0.14535492658615112
Our Souls at Night (2017),5,I Am Not an Easy Man (2018),0.1387939304113388
Our Souls at Night (2017),6,Queen of Katwe (2016),0.1286059021949768
Our Souls at Night (2017),7,Learning to Drive (2014),0.12708453834056854
Our Souls at Night (2017),8,Ricki and the Flash (2015),0.1256830245256424
Our Souls at Night (2017),9,Happy End (2017),0.1256665587425232
Our Souls at Night (2017),10,"Hello, My Name Is Doris (2016)",0.12544836103916168
Our Town (1940),1,The Spiral Staircase (1945),0.21067678928375244
Our Town (1940),2,"Paleface, The (1948)",0.20520156621932983
Our Town (1940),3,"Little Foxes, The (1941)",0.20366917550563812
Our Town (1940),4,Rembrandt (1936),0.19634109735488892
Our Town (1940),5,Bus Stop (1956),0.19474631547927856
Our Town (1940),6,Rain (1932),0.19459514319896698
Our Town (1940),7,Of Human Bondage (1934),0.19417238235473633
Our Town (1940),8,Peyton Place (1957),0.19399940967559814
Our Town (1940),9,"Strange Love of Martha Ivers, The (1946)",0.18743900954723358
Our Town (1940),10,"Star Is Born, A (1937)",0.18687064945697784
Out Cold (1989),1,Escape Room (2017),0.15862469375133514
Out Cold (1989),2,Short Time (1990),0.13928934931755066
Out Cold (1989),3,Bluebeard (1944),0.12388056516647339
Out Cold (1989),4,"Invisible Man Returns, The (1940)",0.12165695428848267
Out Cold (1989),5,"Kiss Before Dying, A (1991)",0.11910106986761093
Out Cold (1989),6,Fingers (1978),0.1186482384800911
Out Cold (1989),7,I Married a Monster from Outer Space (1958),0.11331631988286972
Out Cold (1989),8,Shakedown (1988),0.11161241680383682
Out Cold (1989),9,Opportunity Knocks (1990),0.11123914271593094
Out Cold (1989),10,Dying of the Light (2014),0.11123520880937576
Out Cold (2001),1,Slackers (2002),0.23822231590747833
Out Cold (2001),2,"New Guy, The (2002)",0.21388296782970428
Out Cold (2001),3,Sorority Boys (2002),0.20805439352989197
Out Cold (2001),4,Grind (2003),0.20790494978427887
Out Cold (2001),5,Tomcats (2001),0.19134214520454407
Out Cold (2001),6,Orange County (2002),0.18854720890522003
Out Cold (2001),7,National Lampoon's Van Wilder (2002),0.18289980292320251
Out Cold (2001),8,Corky Romano (2001),0.18078264594078064
Out Cold (2001),9,Saving Silverman (Evil Woman) (2001),0.1796773076057434
Out Cold (2001),10,Joe Somebody (2001),0.1736454963684082
Out for Justice (1991),1,Hard to Kill (1990),0.4963577687740326
Out for Justice (1991),2,On Deadly Ground (1994),0.3222506046295166
Out for Justice (1991),3,Above the Law (1988),0.3087393641471863
Out for Justice (1991),4,Silent Trigger (1996),0.2446240484714508
Out for Justice (1991),5,Nowhere to Run (1993),0.23314078152179718
Out for Justice (1991),6,Marked for Death (1990),0.2265765368938446
Out for Justice (1991),7,Cobra (1986),0.21871064603328705
Out for Justice (1991),8,Ricochet (1991),0.2132943868637085
Out for Justice (1991),9,The Death and Life of Bobby Z (2007),0.21005740761756897
Out for Justice (1991),10,Eye See You (D-Tox) (2002),0.2095269411802292
Out of Africa (1985),1,Terms of Endearment (1983),0.3164202570915222
Out of Africa (1985),2,Witness (1985),0.3041853606700897
Out of Africa (1985),3,"Room with a View, A (1986)",0.2966446876525879
Out of Africa (1985),4,Desperately Seeking Susan (1985),0.2955716848373413
Out of Africa (1985),5,Kramer vs. Kramer (1979),0.2935962975025177
Out of Africa (1985),6,Dangerous Liaisons (1988),0.29285258054733276
Out of Africa (1985),7,Chariots of Fire (1981),0.2921781837940216
Out of Africa (1985),8,Driving Miss Daisy (1989),0.2921571135520935
Out of Africa (1985),9,On Golden Pond (1981),0.2904549241065979
Out of Africa (1985),10,Broadcast News (1987),0.2852760851383209
Out of Sight (1998),1,Three Kings (1999),0.37184831500053406
Out of Sight (1998),2,L.A. Confidential (1997),0.36671707034111023
Out of Sight (1998),3,"Simple Plan, A (1998)",0.3553663194179535
Out of Sight (1998),4,Election (1999),0.35140275955200195
Out of Sight (1998),5,"Limey, The (1999)",0.3507298231124878
Out of Sight (1998),6,Grosse Pointe Blank (1997),0.3461529612541199
Out of Sight (1998),7,"Player, The (1992)",0.33844080567359924
Out of Sight (1998),8,Go (1999),0.3352521061897278
Out of Sight (1998),9,Jackie Brown (1997),0.33181437849998474
Out of Sight (1998),10,Ronin (1998),0.3311270773410797
Out of Time (2003),1,Basic (2003),0.26776397228240967
Out of Time (2003),2,S.W.A.T. (2003),0.25996267795562744
Out of Time (2003),3,Cellular (2004),0.2558027505874634
Out of Time (2003),4,Runaway Jury (2003),0.25566744804382324
